Dataset,Preprocessing,Classifier,Fold,Sensitivity,Specificity,Precision,Balanced Accuracy,Gmean_s,Gmean
A8,RO,SVM,9,0.6316666666666667,0.596016244440147,0.08316875137151634,0.6138414555534069,0.613582589717711,0.2292049911098676
A8,SMOTE,SVM,9,0.6133333333333333,0.5934055308450976,0.08047233763393834,0.6033694320892155,0.6032871557157999,0.22216292913568825
A8,DB-SMOTE,SVM,9,0.12166666666666667,0.9357957841810095,0.09905020352781546,0.5287312254238381,0.33742429334892715,0.10977753912291993
A8,SMOTE TL,SVM,9,0.6066666666666667,0.5938889963256624,0.07975460122699386,0.6002778314961645,0.6002438319307428,0.21996467461324243
A8,SMOTE ENN,SVM,9,0.6233333333333333,0.5858634693482885,0.08030921193901654,0.6045984013408109,0.6043080582179091,0.22373960037355994
A8,CCR,SVM,9,0.0,1.0,0.0,0.5,0.0,0.0
A8,LO RO,SVM,9,0.655,0.597466640881841,0.08625987708516242,0.6262333204409205,0.6255722578388574,0.23769774818197456
A8,LO SMOTE,SVM,9,0.6733333333333333,0.6345000966930961,0.0965583173996176,0.6539167150132148,0.6536283845631895,0.2549822223523486
A9,None,SVM,0,0.6525096525096525,0.9838833461243285,0.6679841897233202,0.8181964993169906,0.8012448940802179,0.6602015840016634
A9,RO,SVM,0,0.9382239382239382,0.9374520337682272,0.4270650263620387,0.9378379859960827,0.9378379065798451,0.6329949691041011
A9,SMOTE,SVM,0,0.9420849420849421,0.9364927091327705,0.42434782608695654,0.9392888256088563,0.9392846637981036,0.6322750170321468
A9,DB-SMOTE,SVM,0,0.8706563706563707,0.9775518035303147,0.6583941605839416,0.9241040870933427,0.9225571556225085,0.7571228898371535
A9,SMOTE TL,SVM,0,0.9382239382239382,0.9361089792785878,0.421875,0.937166458751263,0.9371658621319642,0.629136888076215
A9,SMOTE ENN,SVM,0,0.9401544401544402,0.9354374520337683,0.41982758620689653,0.9377959460941042,0.9377929803620325,0.6282537459273401
A9,CCR,SVM,0,0.9420849420849421,0.9355333844973139,0.4206896551724138,0.938809163291128,0.9388034482002513,0.6295437946869444
A9,LO RO,SVM,0,0.9845559845559846,0.9176899462778204,0.37280701754385964,0.9511229654169024,0.9505351800826144,0.6058460037066143
A9,LO SMOTE,SVM,0,0.9922779922779923,0.929489639293937,0.41152922337870296,0.9608838157859647,0.9603708206322092,0.6390237801036365
A9,None,SVM,1,0.7374517374517374,0.9859925165499377,0.7234848484848485,0.8617221270008375,0.8527144272522674,0.730434910539713
A9,RO,SVM,1,0.9382239382239382,0.9407080495059004,0.44021739130434784,0.9394659938649192,0.9394651728118426,0.6426682616593367
A9,SMOTE,SVM,1,0.9054054054054054,0.9446416578720138,0.4483747609942639,0.9250235316387097,0.9248154752211086,0.6371506354478219
A9,DB-SMOTE,SVM,1,0.8359073359073359,0.9805238415043653,0.6808176100628931,0.9082155887058506,0.905332575435978,0.7543874565940717
A9,SMOTE TL,SVM,1,0.9362934362934363,0.9385013911541783,0.43072824156305506,0.9373974137238072,0.9373967636438244,0.6350496243615157
A9,SMOTE ENN,SVM,1,0.9382239382239382,0.9374460328120503,0.4270650263620387,0.9378349855179943,0.9378349048619,0.6329949691041011
A9,CCR,SVM,1,0.9092664092664092,0.9380216828168474,0.42166517457475383,0.9236440460416283,0.9235321366086344,0.619197851416072
A9,LO RO,SVM,1,0.9864864864864865,0.8934088074450734,0.3150431565967941,0.9399476469657799,0.9387948207423028,0.5574816738178784
A9,LO SMOTE,SVM,1,0.9613899613899614,0.8641465988678884,0.2601880877742947,0.9127682801289249,0.9114723612490209,0.5001421954399139
A9,None,SVM,2,0.6814671814671814,0.985418265541059,0.699009900990099,0.8334427235041202,0.8194694673900572,0.6901828069760767
A9,RO,SVM,2,0.9266409266409267,0.9395625479662317,0.43243243243243246,0.9331017373035793,0.9330793696596978,0.6330162635341837
A9,SMOTE,SVM,2,0.9305019305019305,0.9367805065234075,0.4224364592462752,0.933641218512669,0.933635940705266,0.6269592816467902
A9,DB-SMOTE,SVM,2,0.916988416988417,0.9834036838066001,0.7330246913580247,0.9501960503975087,0.9496155997425443,0.8198628856960278
A9,SMOTE TL,SVM,2,0.9305019305019305,0.9370683039140445,0.4235500878734622,0.9337851172079875,0.9337793453510247,0.6277851339674418
A9,SMOTE ENN,SVM,2,0.9343629343629344,0.9362049117421335,0.4212358572671889,0.9352839230525339,0.935283469596449,0.6273652617535154
A9,CCR,SVM,2,0.9285714285714286,0.9390828856485035,0.43100358422939067,0.9338271571099661,0.9338123669525964,0.6326275475564523
A9,LO RO,SVM,2,0.9498069498069498,0.9277628549501151,0.39518072289156625,0.9387849023785324,0.9387201965465303,0.6126543862832813
A9,LO SMOTE,SVM,2,0.9884169884169884,0.8802762854950115,0.2909090909090909,0.934346636956,0.9327808076305346,0.5362270857943373
A9,None,SVM,3,0.7104247104247104,0.9854168665451406,0.7076923076923077,0.8479207884849256,0.8366985670257582,0.7090571928710002
A9,RO,SVM,3,0.9227799227799228,0.9253573827113115,0.38057324840764334,0.9240686527456172,0.9240677540971634,0.5926089374770764
A9,SMOTE,SVM,3,0.9227799227799228,0.9290031660750264,0.3924466338259442,0.9258915444274747,0.925886315836354,0.6017822483732346
A9,DB-SMOTE,SVM,3,0.8687258687258688,0.9745754581214622,0.6293706293706294,0.9216506634236654,0.9201298340427174,0.7394258223449779
A9,SMOTE TL,SVM,3,0.9247104247104247,0.9317854744315456,0.40252100840336136,0.9282479495709852,0.9282412088463855,0.6100945604048119
A9,SMOTE ENN,SVM,3,0.9247104247104247,0.9316895327640794,0.40218303946263645,0.9281999787372521,0.9281934192508203,0.6098383795997298
A9,CCR,SVM,3,0.9247104247104247,0.9262208577185072,0.3838141025641026,0.925465641214466,0.9254653330711716,0.5957490258421761
A9,LO RO,SVM,3,0.9922779922779923,0.8959032907991941,0.3214509068167605,0.9440906415385932,0.9428600737487354,0.5647731052662432
A9,LO SMOTE,SVM,3,0.9884169884169884,0.9143240909527007,0.3644128113879004,0.9513705396848446,0.9506489701338603,0.6001598233575757
A9,None,SVM,4,0.7027027027027027,0.9861857252494244,0.7165354330708661,0.8444442139760635,0.8324634373349953,0.7095853616029217
A9,RO,SVM,4,0.9459459459459459,0.9368764389869532,0.4268292682926829,0.9414111924664496,0.9414002705077064,0.6354190868651475
A9,SMOTE,SVM,4,0.944015444015444,0.9369723714504988,0.42670157068062825,0.9404939077329715,0.9404873147815691,0.6346754073604559
A9,DB-SMOTE,SVM,4,0.8571428571428571,0.9790867229470452,0.6706948640483383,0.9181147900449511,0.9160879821815519,0.7582092798439181
A9,SMOTE TL,SVM,4,0.9498069498069498,0.9345740598618573,0.4190800681431005,0.9421905048344035,0.9421597195624999,0.6309082035033995
A9,SMOTE ENN,SVM,4,0.9498069498069498,0.9339984650805833,0.41694915254237286,0.9419027074437665,0.9418695415197169,0.6293021554077689
A9,CCR,SVM,4,0.944015444015444,0.9379316960859555,0.43045774647887325,0.9409735700506998,0.9409686533231284,0.6374627523802006
A9,LO RO,SVM,4,0.9903474903474904,0.8820990023023791,0.2944890929965557,0.9362232463249347,0.9346574416160106,0.5400430854884151
A9,LO SMOTE,SVM,4,0.9903474903474904,0.9025326170376056,0.3355134074558535,0.9464400536925479,0.9454210237983632,0.5764328764494956
A9,None,SVM,5,0.7393822393822393,0.9839777415331479,0.6963636363636364,0.8616799904576936,0.8529570130065508,0.71755062879138
A9,RO,SVM,5,0.9478764478764479,0.9258370910486424,0.3884493670886076,0.9368567694625451,0.936791958321297,0.606796511407081
A9,SMOTE,SVM,5,0.9266409266409267,0.9408039911733665,0.4375569735642662,0.9337224589071467,0.9336956046637311,0.6367559967851038
A9,DB-SMOTE,SVM,5,0.8996138996138996,0.9858965748824715,0.7601957585644372,0.9427552372481856,0.9417676265119794,0.8269719891460048
A9,SMOTE TL,SVM,5,0.9285714285714286,0.9402283411685695,0.43568840579710144,0.934399884869999,0.9343817067677659,0.6360564482677797
A9,SMOTE ENN,SVM,5,0.9305019305019305,0.9401323995011033,0.4358047016274864,0.9353171650015168,0.9353047699350137,0.6368022583080198
A9,CCR,SVM,5,0.9285714285714286,0.9389810994915092,0.4306177260519248,0.9337762640314689,0.9337617581355543,0.6323443026138654
A9,LO RO,SVM,5,0.9961389961389961,0.8850618823755156,0.30105017502917153,0.9406004392572559,0.9389593468465163,0.5476201412850226
A9,LO SMOTE,SVM,5,1.0,0.9293869327448911,0.4130781499202552,0.9646934663724456,0.9640471631330549,0.6427115604376937
A9,None,SVM,6,0.7316602316602316,0.9848426707597852,0.7057728119180633,0.8582514512100083,0.8488640742998761,0.7185999576032991
A9,RO,SVM,6,0.9362934362934363,0.9234458940905602,0.3780202650038971,0.9298696651919982,0.9298474764224052,0.5949267962607284
A9,SMOTE,SVM,6,0.9305019305019305,0.9296815042210284,0.39670781893004115,0.9300917173614794,0.9300916269000628,0.6075667793416734
A9,DB-SMOTE,SVM,6,0.8513513513513513,0.9801419800460476,0.6805555555555556,0.9157466656986994,0.9134797202064159,0.76117796335147
A9,SMOTE TL,SVM,6,0.9324324324324325,0.929777436684574,0.39753086419753086,0.9311049345585032,0.9311039882357874,0.6088272913320087
A9,SMOTE ENN,SVM,6,0.9343629343629344,0.9296815042210284,0.3976992604765818,0.9320222192919814,0.9320192800081482,0.6095862925073594
A9,CCR,SVM,6,0.9343629343629344,0.9242133537989256,0.37990580847723704,0.92928814408093,0.9292742874054856,0.5957935095234876
A9,LO RO,SVM,6,0.974903474903475,0.9244052187260169,0.3905645784996133,0.9496543468147459,0.9493186293099386,0.6170597740523069
A9,LO SMOTE,SVM,6,0.9884169884169884,0.8866078280890253,0.3022432113341204,0.9375124082530069,0.9361293924168184,0.5465732564957333
A9,None,SVM,7,0.6814671814671814,0.9859925165499377,0.7074148296593187,0.8337298490085596,0.8197082049125892,0.6943198039059683
A9,RO,SVM,7,0.9208494208494209,0.9310179410918161,0.3988294314381271,0.9259336809706185,0.9259197221437824,0.6060213287975128
A9,SMOTE,SVM,7,0.9420849420849421,0.9394608078288401,0.4361036639857015,0.9407728749568911,0.9407719600065182,0.6409732404937047
A9,DB-SMOTE,SVM,7,0.9208494208494209,0.9829223831910199,0.7282442748091603,0.9518859020202204,0.9513797913038637,0.8189037298088963
A9,SMOTE TL,SVM,7,0.9420849420849421,0.9370622661421856,0.42657342657342656,0.9395736041135638,0.939570247894507,0.6339309125357446
A9,SMOTE ENN,SVM,7,0.9420849420849421,0.9366784994723208,0.4250871080139373,0.9393817207786315,0.939377831294518,0.6328255395718204
A9,CCR,SVM,7,0.9478764478764479,0.9384054494867121,0.4333627537511033,0.94314094868158,0.9431290601648143,0.6409168024537596
A9,LO RO,SVM,7,0.9903474903474904,0.895327640794397,0.31982543640897754,0.9428375655709437,0.941639783621885,0.5627950944144074
A9,LO SMOTE,SVM,7,0.9903474903474904,0.8936006907800057,0.3162762022194821,0.941974090563748,0.9407312057579266,0.5596635981772439
A9,None,SVM,8,0.640926640926641,0.9876247122026094,0.720173535791757,0.8142756765646252,0.7956098222672713,0.6793956175743798
A9,RO,SVM,8,0.9401544401544402,0.9379316960859555,0.4294532627865961,0.9390430681201978,0.9390424104569484,0.635415133473881
A9,SMOTE,SVM,8,0.9034749034749034,0.9382194934765925,0.420863309352518,0.920847198475748,0.920683314884677,0.6166355794092606
A9,DB-SMOTE,SVM,8,0.8436293436293436,0.9797582501918649,0.6743827160493827,0.9116937969106043,0.9091494978961366,0.7542738548403456
A9,SMOTE TL,SVM,8,0.9401544401544402,0.9391788181120491,0.4344335414808207,0.9396666291332446,0.9396665025140793,0.6390889006822226
A9,SMOTE ENN,SVM,8,0.9382239382239382,0.9389869531849578,0.43315508021390375,0.938605445704448,0.9386053681702912,0.6374923256165479
A9,CCR,SVM,8,0.9073359073359073,0.9357252494244053,0.41228070175438597,0.9215305783801563,0.9214212490514916,0.6116184142121625
A9,LO RO,SVM,8,0.9903474903474904,0.8828664620107445,0.2958477508650519,0.9366069761791174,0.9350639469920272,0.5412874260447528
A9,LO SMOTE,SVM,8,0.9826254826254827,0.9144282425172678,0.36331192005710206,0.9485268625713752,0.9479137582765124,0.5974943939399773
A9,None,SVM,9,0.7586872586872587,0.9834020915283508,0.6943462897526502,0.8710446751078047,0.8637676985214029,0.7258041630854064
A9,RO,SVM,9,0.9498069498069498,0.9204643576705364,0.372445117335352,0.9351356537387431,0.9350205580440814,0.5947696704328342
A9,SMOTE,SVM,9,0.9459459459459459,0.9244939077041159,0.3837118245888802,0.935219926825031,0.9351584165500698,0.6024704514591344
A9,DB-SMOTE,SVM,9,0.9420849420849421,0.9790847164923726,0.6912181303116147,0.9605848292886574,0.9604066682572382,0.8069610847263203
A9,SMOTE TL,SVM,9,0.9362934362934363,0.9391729828264416,0.4334226988382484,0.9377332095599389,0.937732104262473,0.6370328312283745
A9,SMOTE ENN,SVM,9,0.9498069498069498,0.9218075410150628,0.3764345830145371,0.9358072454110062,0.9357025215529567,0.5979466390029201
A9,CCR,SVM,9,0.9362934362934363,0.9404202245035018,0.4385171790235081,0.9383568303984691,0.9383545617517018,0.6407657578410573
A9,LO RO,SVM,9,0.9961389961389961,0.91710639930922,0.3739130434782609,0.9566226977241081,0.9558061769838777,0.6103026820961149
A9,LO SMOTE,SVM,9,0.9806949806949807,0.8892833157440276,0.3056558363417569,0.9349891482195042,0.9338713424053431,0.5474989904287382
A4,None,SVM,0,0.0,0.9765427292193888,0.0,0.4882713646096944,0.0,0.0
A4,RO,SVM,0,0.47470238095238093,0.4842320420478879,0.05678177287290851,0.4794672115001344,0.47944353504199616,0.16417808251245652
A4,SMOTE,SVM,0,0.4791666666666667,0.47878138991629354,0.05672009864364982,0.4789740282914801,0.47897398955290255,0.16485866856214204
A4,DB-SMOTE,SVM,0,0.37797619047619047,0.44549347868405687,0.042681902201310705,0.41173483458012367,0.41034854447772295,0.1270147345638637
A4,SMOTE TL,SVM,0,0.4836309523809524,0.4786840568425151,0.057208237986270026,0.48115750461173373,0.48115114704251044,0.16633602923400556
A4,SMOTE ENN,SVM,0,0.5044642857142857,0.4599961066770489,0.057584508238491594,0.4822301961956673,0.48171735217468536,0.1704386335803566
A4,CCR,SVM,0,0.3913690476190476,0.5635584971773409,0.0554034126816937,0.47746377239819426,0.46963746903107895,0.14725209966611522
A4,LO RO,SVM,0,0.5833333333333334,0.38174031535915903,0.05812574139976275,0.48253682434624623,0.4718917785108956,0.18413767263434971
A4,LO SMOTE,SVM,0,0.6011904761904762,0.3925442865485692,0.060797592174567344,0.4968673813695227,0.48579201985621895,0.191182984051046
A4,None,SVM,1,0.0,0.9690450695999221,0.0,0.48452253479996105,0.0,0.0
A4,RO,SVM,1,0.5096582466567607,0.4708459067458386,0.059352829209205746,0.49025207670129967,0.4898678385826087,0.17392429062348358
A4,SMOTE,SVM,1,0.5052005943536404,0.45965151367662804,0.05771515871668647,0.4824260540151342,0.4818881798768081,0.17075635416254556
A4,DB-SMOTE,SVM,1,0.4309063893016345,0.45050131412440375,0.04886267902274642,0.4407038517130191,0.44059493261383326,0.1451042404249317
A4,SMOTE TL,SVM,1,0.5052005943536404,0.46471332619487976,0.05822914882685391,0.48495696027426005,0.48453425946749157,0.17151501565761867
A4,SMOTE ENN,SVM,1,0.5260029717682021,0.4528375352866738,0.059246861924686194,0.48942025352743795,0.4880511133979498,0.17653335503616668
A4,CCR,SVM,1,0.4725111441307578,0.5328531100944223,0.06214578854797733,0.5026821271125901,0.5017758789582737,0.1713609571918671
A4,LO RO,SVM,1,0.6062407132243685,0.38674194490411756,0.06082289803220036,0.496491329064243,0.4842093684682811,0.19202426170516626
A4,LO SMOTE,SVM,1,0.5898959881129272,0.3973522826827606,0.060261080752884034,0.4936241353978439,0.484145140863847,0.18854116201900165
A4,None,SVM,2,0.001488095238095238,0.9852053727856726,0.006535947712418301,0.4933467340118839,0.038289416602870864,0.0031186716190213324
A4,RO,SVM,2,0.5505952380952381,0.46749075335799106,0.06334531758260571,0.5090429957266146,0.5073442447219297,0.18675553597313593
A4,SMOTE,SVM,2,0.53125,0.4680747518006619,0.06131913431810374,0.4996623759003309,0.49866292412219865,0.18048764530153474
A4,DB-SMOTE,SVM,2,0.44642857142857145,0.43498150671598207,0.04914004914004914,0.44070503907227676,0.4406678711241193,0.148113206492608
A4,SMOTE TL,SVM,2,0.5282738095238095,0.4628187658166245,0.06043581886278516,0.495546287670217,0.49446438955404676,0.17868032981370507
A4,SMOTE ENN,SVM,2,0.5461309523809523,0.4489974693400818,0.06088254810882548,0.49756421086051705,0.4951882627317981,0.18234539747976092
A4,CCR,SVM,2,0.4791666666666667,0.5494452014794627,0.06503736618864876,0.5143059340730647,0.5131041080608391,0.1765325408115858
A4,LO RO,SVM,2,0.5773809523809523,0.37482966712088767,0.05696667156071061,0.47610530975092,0.46520910371884755,0.1813600592183847
A4,LO SMOTE,SVM,2,0.5729166666666666,0.5730971384076309,0.08069587088660658,0.5730069025371487,0.5730068954320752,0.21501630022423499
A4,None,SVM,3,0.0,0.979850092475421,0.0,0.4899250462377105,0.0,0.0
A4,RO,SVM,3,0.45468053491827637,0.4969337097245206,0.055900621118012424,0.4758071223213985,0.4753378640046136,0.15942686195306544
A4,SMOTE,SVM,3,0.4591381872213967,0.4927479801421201,0.05597826086956522,0.4759430836817584,0.47564631225255793,0.1603176759420452
A4,DB-SMOTE,SVM,3,0.3640416047548291,0.4733768130049645,0.04332449160035367,0.4187092088798968,0.4151251072388346,0.12558629482304137
A4,SMOTE TL,SVM,3,0.4710252600297177,0.48466854862260295,0.05649616824095527,0.4778469043261603,0.47779820964836967,0.16312915844930553
A4,SMOTE ENN,SVM,3,0.487369985141159,0.46656283461501025,0.05647382920110193,0.4769664098780846,0.47685293516317434,0.16590252951237783
A4,CCR,SVM,3,0.3922734026745914,0.5507641390051592,0.054109448657511786,0.47151877083987526,0.4648119220487954,0.14569041678068
A4,LO RO,SVM,3,0.524517087667162,0.4462182419935754,0.05842436279377689,0.4853676648303687,0.4837862056264431,0.17505592426822222
A4,LO SMOTE,SVM,3,0.5572065378900446,0.40114864207144946,0.05745365405239773,0.479177589980747,0.4727818165157423,0.17892331224205768
A4,None,SVM,4,0.002976190476190476,0.9850107066381156,0.01282051282051282,0.49399344855715305,0.05414406231565942,0.00617707763884251
A4,RO,SVM,4,0.47023809523809523,0.4761533969242749,0.05545805545805546,0.4731957460811851,0.4731865027775198,0.16148835984121163
A4,SMOTE,SVM,4,0.5014880952380952,0.4731360716371423,0.058608695652173914,0.4873120834376188,0.4871058482031862,0.17143967786658354
A4,DB-SMOTE,SVM,4,0.43452380952380953,0.4356628382324314,0.047947454844006566,0.4350933238781205,0.43509295114574226,0.14434095307911946
A4,SMOTE TL,SVM,4,0.48214285714285715,0.4746934008175978,0.05663345568956476,0.4784181289802275,0.4784036293100796,0.16524350557900952
A4,SMOTE ENN,SVM,4,0.5357142857142857,0.45649211602102396,0.06056527590847914,0.4961032008676548,0.49451930990448256,0.18012685397352482
A4,CCR,SVM,4,0.44494047619047616,0.5524625267665952,0.061057790483969775,0.4987015014785357,0.49579525989759377,0.16482439859764644
A4,LO RO,SVM,4,0.5833333333333334,0.4139575627798326,0.061125838141275535,0.49864544805658295,0.49140130744118127,0.18882992060514156
A4,LO SMOTE,SVM,4,0.5982142857142857,0.38436830835117775,0.05975917942619295,0.4912912970327317,0.47951497685839606,0.1890735170120656
A4,None,SVM,5,0.0014858841010401188,0.9839384795093935,0.006024096385542169,0.4927121818052168,0.03823635106942864,0.002991840410585156
A4,RO,SVM,5,0.4814264487369985,0.4843765209773192,0.05764098914783846,0.4829014848571589,0.48289923208231866,0.16658300245562793
A4,SMOTE,SVM,5,0.462109955423477,0.48301372529932834,0.055318392031305584,0.4725618403614027,0.47244624145716324,0.15988489508294723
A4,DB-SMOTE,SVM,5,0.3952451708766716,0.475128978876667,0.04701307882644044,0.4351870748766693,0.4333502445419487,0.13631468143305359
A4,SMOTE TL,SVM,5,0.4784546805349183,0.4861286868490217,0.0574897339760757,0.48229168369197,0.4822764202873784,0.16585002955550154
A4,SMOTE ENN,SVM,5,0.4903417533432392,0.47113793439112234,0.05726184279021343,0.48073984386718077,0.4806439439084351,0.16756453202697214
A4,CCR,SVM,5,0.42050520059435365,0.5462863817774749,0.057241100323624595,0.48339579118591425,0.47928724638915726,0.15514567468617127
A4,LO RO,SVM,5,0.5438335809806835,0.4512800545118271,0.06096951524237881,0.49755681774625526,0.49540008888808745,0.1820913776237613
A4,LO SMOTE,SVM,5,0.5334323922734027,0.4172101625620559,0.05657106838953672,0.4753212774177293,0.4717556730938725,0.17371482476890923
A4,None,SVM,6,0.001488095238095238,0.9761533969242748,0.0040650406504065045,0.48882074608118503,0.038113110888689,0.0024595055670873136
A4,RO,SVM,6,0.48660714285714285,0.47002141327623126,0.056652806652806656,0.478314278066687,0.478242383102986,0.16603511791232714
A4,SMOTE,SVM,6,0.49255952380952384,0.4684640840957757,0.05714779005524862,0.4805118039526498,0.4803607458817592,0.16777570818321674
A4,DB-SMOTE,SVM,6,0.4017857142857143,0.4409188242164688,0.04489524442966412,0.42135226925109154,0.42089771290639155,0.13430661879149638
A4,SMOTE TL,SVM,6,0.47023809523809523,0.48228538057231846,0.05607808340727596,0.47626173790520687,0.4762236435977396,0.16238858065159778
A4,SMOTE ENN,SVM,6,0.49702380952380953,0.46875608331711116,0.05766574585635359,0.48288994642046035,0.4826830577798757,0.1692963339371432
A4,CCR,SVM,6,0.43452380952380953,0.5414638894296282,0.05836498101139317,0.48799384947671887,0.48505561738272945,0.1592512916489388
A4,LO RO,SVM,6,0.5699404761904762,0.42670819544481214,0.061055316435517294,0.4983243358176441,0.4931513683507276,0.18654194199487398
A4,LO SMOTE,SVM,6,0.5610119047619048,0.4385828304457855,0.061350691619202605,0.49979736760384513,0.49603446362552034,0.18552215060134755
A4,None,SVM,7,0.0,0.9856906453810961,0.0,0.49284532269054804,0.0,0.0
A4,RO,SVM,7,0.4903417533432392,0.4809695317823421,0.05828329212292476,0.48565564256279065,0.4856330338010692,0.16905245236367064
A4,SMOTE,SVM,7,0.48439821693907875,0.4795093935559233,0.0574651859686233,0.48195380524750103,0.48194760632669215,0.1668413426560506
A4,DB-SMOTE,SVM,7,0.4101040118870728,0.44758103767156626,0.04637875987229037,0.4288425247793195,0.4284329343009106,0.13791343476968973
A4,SMOTE TL,SVM,7,0.48588410104011887,0.4833057529446121,0.0580301685891748,0.4845949269923655,0.48459321218627344,0.16791645630538343
A4,SMOTE ENN,SVM,7,0.5096582466567607,0.46880171322885233,0.05913793103448276,0.48922997994280654,0.48880329294502756,0.1736091421611861
A4,CCR,SVM,7,0.4309063893016345,0.5536844154579967,0.059487179487179485,0.4922954023798156,0.48845281479134856,0.16010435884934165
A4,LO RO,SVM,7,0.575037147102526,0.4327849703105227,0.06227872545864178,0.5039110587065243,0.4988661490181654,0.18924212166671253
A4,LO SMOTE,SVM,7,0.5349182763744428,0.44008566144261657,0.058900523560209424,0.4875019689085297,0.4851905434733771,0.17750201841212815
A4,None,SVM,8,0.0,0.9857893712283434,0.0,0.4928946856141717,0.0,0.0
A4,RO,SVM,8,0.5014880952380952,0.4870547011874635,0.060103442125914036,0.4942713982127794,0.4942187110736103,0.17361209839460418
A4,SMOTE,SVM,8,0.5059523809523809,0.48909869573681136,0.06083378064054393,0.4975255383445961,0.4974541683700558,0.1754394372922407
A4,DB-SMOTE,SVM,8,0.40476190476190477,0.4770293945882811,0.04818423383525244,0.4408956496750929,0.4394124786359292,0.13965365110389988
A4,SMOTE TL,SVM,8,0.5089285714285714,0.488612030367919,0.06111508220157255,0.4987703008982452,0.4986668452964953,0.17636102595977954
A4,SMOTE ENN,SVM,8,0.5267857142857143,0.47586139770293945,0.061683220073183484,0.5013235559943269,0.500676528598996,0.1802604758278832
A4,CCR,SVM,8,0.46130952380952384,0.5430212186100837,0.061938061938061936,0.5021653712098038,0.500500609165948,0.16903436886719855
A4,LO RO,SVM,8,0.5907738095238095,0.43955616118357016,0.06450040617384241,0.5151649853536898,0.5095863693644871,0.19520540635739042
A4,LO SMOTE,SVM,8,0.5669642857142857,0.4400428265524625,0.062112813824584286,0.503503556133374,0.49948830500824765,0.18765859192629536
A4,None,SVM,9,0.0,0.9856906453810961,0.0,0.49284532269054804,0.0,0.0
A4,RO,SVM,9,0.4650817236255572,0.4746422661345274,0.05481611208406305,0.4698619948800423,0.4698376775434112,0.15966831836813394
A4,SMOTE,SVM,9,0.46805349182763745,0.46714688990557773,0.05441354292623942,0.4676001908666076,0.4675999711470549,0.15958837291400463
A4,DB-SMOTE,SVM,9,0.4175334323922734,0.4352185340212207,0.046194312017096825,0.4263759832067471,0.426284281144184,0.13888005491609687
A4,SMOTE TL,SVM,9,0.4799405646359584,0.46627080696972645,0.05563210471925594,0.4731056858028424,0.4730563120499657,0.16340166385580798
A4,SMOTE ENN,SVM,9,0.5007429420505201,0.45254550764139007,0.056534138567354474,0.47664422484595503,0.4760346299462842,0.16825299662267193
A4,CCR,SVM,9,0.42050520059435365,0.5554365813296992,0.05835051546391753,0.4879708909620264,0.4832845652920101,0.15664193311479074
A4,LO RO,SVM,9,0.5438335809806835,0.41107758201109706,0.05704488778054863,0.4774555814958903,0.47281898596183247,0.17613326090871365
A4,LO SMOTE,SVM,9,0.6017830609212481,0.5116324345371361,0.07469568424935448,0.5567077477291922,0.5548799262203922,0.21201555958274287
